0.1,10.213869
0.2,6.5330554
0.3,4.6731645
0.4,3.6967638
0.5,3.1771212
0.6,2.8336149
0.7,2.6394637
0.8,2.5242896
0.9,2.4357046
1,2.3751826
1.1,2.3353948
1.2,2.3048037
1.3,2.281972
1.4,2.2654426
1.5,2.244752
1.6,2.2391011
1.7,2.2329064
1.8,2.2207108
1.9,2.2184819
2,2.2027646
2.2,2.1821776
2.4,2.181605
2.6,2.1821619
2.8,2.1788057
3,2.1708209
3.2,2.1651555
3.3,2.1637327
3.4,2.1629561
3.6,2.1533526
3.8,2.1508649
4,2.1479757
4.4,2.1513175
4.5,2.1400282
4.8,2.12776
5,2.1252137
5.5,2.1140146
6,2.1151344
6.47,2.1150883
8,2.0924096
9,2.0863933
10,2.0848911
11,2.0789906
12,2.0638983
13,2.0663698
14,2.039903
15,2.0238292
16,2.0172519
17,2.0117041
18,2.0159969
19,2.0029189
20,1.9964215
21,1.9925096
22,1.9918928
23,1.9882196
24,1.9854894
25,1.9833538
26,1.9817803
27,1.9768348
28,1.9754864
29,1.9741398
30,1.9731435
31,1.9721875
32,1.9706613
33,1.9693045
34,1.9683021
35,1.9669891
36,1.9658318
37,1.9649518
38,1.963644
39,1.9626988
40,1.9618149
41,1.9609341
42,1.9600702
43,1.9591973
44,1.958331
45,1.9557677
50,1.9515284
55,1.9472822
60,1.9430696
65,1.9388941
70,1.9347573
75,1.9306565
80,1.9265911
85,1.9225606
